pl_name,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_dens,pl_insol,pl_eqt,pl_orbeccen,pl_ratror,pl_ratdor,pl_trandep,st_teff,st_rad,st_mass,st_met,st_logg,sy_dist,sy_pnum,pl_ratror_reflink,pl_ratdor_reflink,pl_trandep_reflink
"HD 36384 b",12.70000000,2097.66748620,490.00000000000,1.3000000000,5.630000,229.7515,1032.58,0.200000,,,,3940.00,38.400000,1.140000,-0.1600,1.100000,209.30900000,1,,,
"Kepler-1307 b",2.47000000,6.66000000,18.01621096000,0.1369000000,2.430000,41.1850,768.00,0.000000,0.02121400,34.970000,0.04995000,5884.00,1.080000,1.060000,0.0600,4.390000,1014.62000000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-538 b",2.21500000,12.90000000,81.73778000000,0.3554000000,6.500000,5.0700,417.00,0.210000,0.02291100,95.265000,0.06416000,5534.00,0.871700,0.892000,-0.0900,4.510000,155.95600000,1,"<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-642 b",2.90000000,8.75000000,4.41745855000,0.0563100000,1.970000,719.3730,1810.00,0.000000,0.01580900,11.474000,0.02920000,6570.00,1.660000,1.400000,0.0600,4.140000,781.58200000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"K2-334 b",5.65000000,27.20000000,5.11398100000,,0.829000,832.2294,1380.00,,0.03430000,15.350000,0.12903750,6502.00,1.490000,1.360000,0.1700,4.220000,371.82300000,1,"<a refstr=DE_LEON_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..195D/abstract target=ref>de Leon et al. 2021</a>","<a refstr=DE_LEON_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..195D/abstract target=ref>de Leon et al. 2021</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"K2-358 b",2.68000000,7.65000000,11.25102850000,0.0863000000,2.180000,92.6053,888.00,,0.02690000,20.610000,,5650.00,0.910000,0.930000,-0.0700,4.490000,480.30700000,1,"<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>","<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>",
"TOI-5350 b",12.41955062,2094.48920213,7.58136700000,0.0796000000,6.030000,321.8790,1195.00,0.016500,0.09027000,13.580000,0.91100000,6220.00,1.263000,1.167000,0.0440,4.304000,277.41900000,1,"<a refstr=SCHULTE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.543..292S/abstract target=ref>Schulte et al. 2025</a>","<a refstr=SCHULTE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.543..292S/abstract target=ref>Schulte et al. 2025</a>","<a refstr=SCHULTE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.543..292S/abstract target=ref>Schulte et al. 2025</a>"
"K2-138 c",2.29900000,6.31000000,3.56004000000,0.0446100000,2.800000,279.0000,1012.00,0.045000,0.02439000,11.100000,,5356.30,0.863000,0.935000,0.1400,4.540000,202.58500000,6,"<a refstr=LOPEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...631A..90L/abstract target=ref>Lopez et al. 2019</a>","<a refstr=LOPEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...631A..90L/abstract target=ref>Lopez et al. 2019</a>",
"Kepler-1742 b",2.17824130,5.38000000,49.47819901000,0.2587000000,2.860000,10.7300,462.00,0.000000,0.02029700,154.500000,0.05200000,5776.00,0.849000,0.939000,-0.1800,4.554000,669.57300000,1,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-1396 b",2.07000000,4.94000000,18.22064210000,0.1406000000,3.060000,71.8160,786.00,0.000000,0.01465600,27.390000,0.02018000,6195.00,1.270000,1.180000,0.0400,4.300000,1066.46000000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"HD 206893 c",16.36511182,3527.89531770,2290.00000000000,3.7400000000,4.420000,0.2043,1181.90,0.283000,,,,6500.00,1.311160,1.310000,,4.450000,40.75830000,2,,,
"TOI-654.01",2.37800000,8.71000000,1.52756100000,0.0194400000,3.590000,65.0000,794.00,0.000000,0.05100000,10.516890,0.28924228,3521.00,0.430000,0.419000,0.1200,4.793000,57.75530000,1,"<a refstr=IKUTA_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025PASJ...77.1101I/abstract target=ref>Ikuta et al. 2025</a>","<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"Kepler-379 c",2.29000000,5.86000000,62.78469700000,0.3260000000,2.680000,19.7930,530.00,0.000000,0.01658300,97.700000,0.03250000,6054.00,1.306000,1.125000,0.0900,4.273000,731.27400000,2,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"GJ 143 b",2.61000000,22.70000000,35.61253000000,0.1915000000,7.000000,7.0423,422.00,0.188000,0.03500000,60.100000,0.13976487,4640.00,0.695000,0.730000,0.0030,4.613000,16.32000000,2,"<a refstr=DRAGOMIR_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...7D/abstract target=ref>Dragomir et al. 2019</a>","<a refstr=DRAGOMIR_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...7D/abstract target=ref>Dragomir et al. 2019</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"TOI-237 c",1.20600000,1.90000000,1.74486147000,0.0160000000,5.950000,16.0000,515.00,,0.05260000,,0.31400000,3226.00,0.205600,0.169800,-0.3443,5.049400,38.07490000,2,"<a refstr=TIMMERMANS_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..665T/abstract target=ref>Timmermans et al. 2026</a>",,"<a refstr=TIMMERMANS_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..665T/abstract target=ref>Timmermans et al. 2026</a>"
"TOI-3682 b",12.80065596,69.28659273,3.34624060000,0.0480000000,0.181000,1258.0000,1657.00,0.220000,,5.930000,0.45760000,5703.00,1.735000,1.320000,0.4160,4.077000,404.21100000,1,,"<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>","<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>"
"Kepler-296 e",1.53000000,2.96000000,34.14211000000,0.1690000000,4.100000,1.4100,337.00,0.330000,0.02910000,76.200000,0.07880000,3740.00,0.480000,0.498000,-0.0800,4.774000,167.00000000,5,"<a refstr=BARCLAY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809....7B/abstract target=ref>Barclay et al. 2015</a>","<a refstr=BARCLAY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809....7B/abstract target=ref>Barclay et al. 2015</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-227 b",3.11000000,9.85000000,9.48801500000,0.0900000000,1.800000,104.6410,793.00,0.000000,0.02234400,24.810000,0.06158000,5854.00,1.091000,0.954000,0.1000,4.401000,1083.06000000,2,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"TOI-1839 b",2.21895097,5.56000000,1.42378440907,,2.800000,921.8467,1405.35,,0.02397538,5.489561,0.07210459,5315.91,0.848099,0.934000,0.2520,4.512600,116.08600000,2,"<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"TOI-1105 b",3.05823658,9.58000000,10.86818410933,,1.840000,20.7383,594.00,,0.03701613,25.793619,0.15530000,4678.46,0.755833,0.740000,,4.577600,79.52250000,1,"<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"BD-06 1339 c",8.38000000,53.00000000,125.94000000000,0.4350000000,0.495000,0.5024,261.91,0.310000,,,,4324.00,0.686355,0.700000,-0.1400,4.740000,20.26950000,2,,,
"K2-37 c",2.41000000,6.39000000,6.42966000000,0.0653400000,2.510000,118.0000,839.00,,0.02760000,15.100000,0.10270000,5352.00,0.809000,0.840000,-0.0800,4.530000,179.94300000,3,"<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>","<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>","<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>"
"TOI-7149 b",13.20000000,224.00000000,2.65206166000,0.0260300000,0.530000,20.6000,593.00,0.078000,0.33340000,15.520000,12.61880000,3363.00,0.351000,0.344000,-0.0800,4.880000,126.12600000,1,"<a refstr=KANODIA_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..203K/abstract target=ref>Kanodia et al. 2025</a>","<a refstr=KANODIA_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..203K/abstract target=ref>Kanodia et al. 2025</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"TOI-1411 b",1.19880592,2.00000000,1.45205270000,0.0212200000,6.360000,266.8500,976.40,0.000000,0.01790080,,0.03930000,4115.00,0.614000,0.604500,0.0120,4.640000,32.47780000,1,"<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>",,"<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"HD 76700 b",9.60000000,66.74430000,3.97097000000,0.0500000000,0.415000,723.1837,1424.61,0.090000,,,,5644.00,1.370000,0.990000,0.3100,4.160000,60.88310000,1,,,
"HAT-P-39 b",17.60900000,190.37200000,3.54387000000,0.0509000000,0.190000,1915.6934,1752.00,0.000000,0.09930000,6.740000,0.99900000,6430.00,1.625000,1.404000,0.1900,4.160000,697.00400000,1,"<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>","<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>","<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>"
"TOI-1794 b",3.29701268,8.70000000,8.76552800000,0.0820000000,1.310000,228.9130,992.91,0.000000,0.02296595,16.261158,0.05726987,5631.00,1.316200,0.969800,0.0350,4.184000,155.79100000,1,"<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>","<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"TOI-2842 b",12.84549188,117.59651059,3.55140580000,0.0475000000,0.304000,781.8000,1471.00,0.000000,,8.070000,0.86700000,5910.00,1.265000,1.135000,0.2330,4.288000,460.99500000,1,,"<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>","<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>"
"Kepler-9 b",8.29000000,43.40000000,19.23891000000,0.1430000000,0.420000,48.2290,661.00,0.060900,0.07760000,31.300000,0.66605000,5774.00,0.958000,1.022000,0.0500,4.490000,628.25700000,3,"<a refstr=BORSATO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484.3233B/abstract target=ref>Borsato et al. 2019</a>","<a refstr=BORSATO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484.3233B/abstract target=ref>Borsato et al. 2019</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"TOI-757 b",2.50000000,10.50000000,17.46819000000,0.1220000000,3.600000,24.3644,641.00,0.390000,0.02990000,,0.09260000,5278.00,0.780000,0.800000,-0.2700,4.500000,60.34180000,1,"<a refstr=ALQASIM_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.533....1A/abstract target=ref>Alqasim et al. 2024</a>",,"<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"Kepler-1147 b",2.61000000,7.32000000,10.62784997000,0.0961000000,2.260000,206.5630,872.00,0.000000,0.02074900,9.400000,0.03267000,5941.00,1.140000,1.090000,0.1100,4.360000,1657.36000000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"K2-147 b",1.47286006,2.77000000,0.96193900000,0.0157500000,4.760000,200.1000,1077.00,0.380000,0.02340000,5.860000,0.05450000,3690.00,0.578000,0.563000,-0.0200,4.665000,90.54940000,1,"<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>","<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>","<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>"
"Kepler-1684 b",2.87084792,8.60000000,47.70550000000,0.2253000000,2.000000,3.4200,347.00,0.000000,0.03830000,24.200000,0.11615000,4706.54,0.666755,0.750000,0.1267,4.665200,621.99600000,1,"<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-570 b",2.45000000,6.57000000,4.30166200300,0.0497000000,2.450000,214.0400,1009.00,0.000000,0.02499200,16.036000,0.07605000,5496.00,0.900000,0.930000,0.0600,4.500000,568.14800000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-1719 b",3.95000623,14.80000000,6.14955997500,0.0686800000,1.320000,686.9000,1287.00,0.000000,0.01746000,8.020000,0.03337000,5687.00,1.775000,1.080000,0.0400,3.973000,905.40600000,1,"<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"K2-155 d",1.90000000,4.27000000,40.71800000000,0.1937000000,3.420000,1.6700,381.00,,0.02730000,63.300000,0.07400000,4258.00,0.580000,0.650000,-0.3000,4.600000,72.79980000,3,"<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476L..50D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>","<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476L..50D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>","<a refstr=D_IACUTE_EZ_ALONSO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.476L..50D/abstract target=ref>D&iacute;ez Alonso et al. 2018</a>"
"HD 219134 d",1.61000000,16.17000000,46.85900000000,0.2370000000,,4.7200,410.50,0.138000,,,,4699.00,0.778000,0.810000,0.1100,4.567000,6.53127000,6,,,
"HD 23472 f",1.13700000,0.77000000,12.16218390000,0.0906000000,3.000000,26.3000,630.00,0.070000,0.01478000,28.000000,0.02650132,4684.00,0.710000,0.670000,-0.2000,4.530000,39.03410000,5,"<a refstr=BARROS_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...665A.154B/abstract target=ref>Barros et al. 2022</a>","<a refstr=BARROS_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...665A.154B/abstract target=ref>Barros et al. 2022</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"Kepler-1517 b",9.76000000,68.70000000,5.54608366500,0.0780000000,0.406000,1526.9830,2336.00,0.000000,0.04592000,8.460000,0.21493000,7010.00,1.950000,1.580000,0.0100,4.060000,847.29900000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-347 c",1.75000000,3.71000000,27.32087100000,0.1830000000,3.800000,65.7070,705.00,0.000000,0.01507400,12.220000,0.02796000,6088.00,1.005000,0.922000,-0.1400,4.472000,1298.88000000,3,"<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"GJ 96 b",4.67000000,19.66000000,73.94000000000,0.2910000000,1.060000,1.0486,257.81,0.440000,,,,3785.00,0.580612,0.600000,0.1400,4.667670,11.93150000,1,,,
"HD 135694 b",2.85700000,6.10000000,15.92347556800,0.1246950000,2.050000,71.8000,750.83,0.000000,0.02430000,24.500000,0.04930000,5712.00,1.080000,1.020000,-0.1210,4.335000,73.87130000,1,"<a refstr=CROSSFIELD_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...89C/abstract target=ref>Crossfield et al. 2025</a>","<a refstr=AKANA_MURPHY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..153A/abstract target=ref>Akana Murphy et al. 2023</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"Kepler-103 b",3.48570000,11.67000000,15.96532870000,0.1330000000,1.520000,150.5360,973.00,0.171000,0.02140000,19.520000,0.04861000,6047.00,1.492000,1.212000,0.1500,4.170000,494.83200000,2,"<a refstr=DUBBER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.5103D/abstract target=ref>Dubber et al. 2019</a>","<a refstr=DUBBER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.5103D/abstract target=ref>Dubber et al. 2019</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"TOI-2338 b",11.20898070,1900.61387386,22.65398000000,0.1580000000,7.420000,13.8485,799.00,0.676000,0.09800000,32.300000,1.15300000,5581.00,1.050000,0.990000,0.2200,4.400000,313.99600000,1,"<a refstr=BRAHM_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..227B/abstract target=ref>Brahm et al. 2023</a>","<a refstr=BRAHM_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..227B/abstract target=ref>Brahm et al. 2023</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"K2-356 b",2.29000000,5.86000000,21.02673660000,0.1599000000,2.680000,22.3128,624.00,,0.02440000,40.150000,,5568.00,0.860000,0.900000,-0.1100,4.520000,355.54000000,1,"<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>","<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>",
"TOI-1450 A b",1.13000000,1.25800000,2.04392740000,,4.790000,44.9493,722.00,,,11.230000,0.04651930,3437.00,0.483000,0.480000,-0.1200,4.760000,22.44670000,2,,"<a refstr=BRADY_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...67B/abstract target=ref>Brady et al. 2024</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
