surface,adsorbate,energy,equation
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
CoNi,N,0.054000855181584484,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,0.6660433828856185,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
Cr3Sn,N,4.980238087586258,"0.5N2(g) + * -> N*"
